# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 200, mean observations per image: 0
1 0.99638229608535767 -0.063948594033718109 -0.022593218833208084 -0.05120956152677536 -0.0054635400883853436 -0.060944333672523499 0.099122241139411926 0 1/00004.png

2 0.99995893239974976 -0.0089298170059919357 0.00062608171720057726 -0.0014126363676041365 -0.015590881928801537 -0.02284684032201767 -0.016380911692976952 0 1/00000.png

3 0.9903600811958313 -0.070440471172332764 0.10820289701223373 0.050171636044979095 0.16292238235473633 -0.091239087283611298 0.15945416688919067 0 1/00008.png

4 0.99809134006500244 -0.024099322035908699 -0.027773590758442879 -0.049613919109106064 -0.026250274851918221 -0.033328529447317123 0.019726300612092018 0 1/00002.png

5 0.99626046419143677 -0.073763780295848846 0.044462636113166809 -0.0068576461635529995 0.083022594451904297 -0.093266949057579041 0.1600608229637146 0 1/00006.png

6 0.95604723691940308 -0.081811144948005676 0.2135293185710907 0.18353700637817383 0.29498645663261414 -0.031738188117742538 0.11423596739768982 0 1/00011.png

7 0.99685335159301758 -0.074322767555713654 0.00065395177807658911 -0.027552124112844467 0.028067268431186676 -0.075289070606231689 0.13668616116046906 0 1/00005.png

8 0.90132242441177368 -0.066379040479660034 0.29768624901771545 0.30756238102912903 0.36881491541862488 0.014573423191905022 0.054687131196260452 0 1/00014.png

9 0.99637299776077271 -0.044721245765686035 -0.035288605839014053 -0.063209444284439087 -0.023546848446130753 -0.041807755827903748 0.056275203824043274 0 1/00003.png

10 0.98158586025238037 -0.072121456265449524 0.15032525360584259 0.093220159411430359 0.22100904583930969 -0.082414001226425171 0.14814908802509308 0 1/00009.png

11 0.99347835779190063 -0.069099575281143188 0.087468549609184265 0.023981295526027679 0.12659972906112671 -0.092559538781642914 0.16617201268672943 0 1/00007.png

12 0.99965834617614746 -0.010620104148983955 -0.01031247153878212 -0.02154102548956871 -0.018383786082267761 -0.028294358402490616 -0.0051593612879514694 0 1/00001.png

13 0.92105954885482788 -0.081739619374275208 0.25912240147590637 0.27896863222122192 0.34856364130973816 0.01069421973079443 0.078948140144348145 0 1/00013.png

14 0.93863320350646973 -0.086044050753116608 0.2403283417224884 0.23196232318878174 0.31890282034873962 -0.004792418796569109 0.095596231520175934 0 1/00012.png

15 0.91353082656860352 -0.031158797442913055 0.30620282888412476 0.26595169305801392 0.37456253170967102 -0.080764323472976685 0.057703867554664612 0 1/00017.png

16 0.90114599466323853 -0.041214991360902786 0.3232320249080658 0.2859339714050293 0.36661660671234131 -0.042685702443122864 0.042724873870611191 0 1/00016.png

17 0.96934956312179565 -0.074273377656936646 0.18744926154613495 0.14038367569446564 0.25809270143508911 -0.05792640894651413 0.13178491592407227 0 1/00010.png

18 0.93466776609420776 -0.027721235528588295 0.2693055272102356 0.23043923079967499 0.45004886388778687 -0.15456189215183258 0.086859472095966339 0 1/00020.png

19 0.91936743259429932 -0.028505487367510796 0.29867565631866455 0.25444799661636353 0.39365234971046448 -0.10882367938756943 0.062563635408878326 0 1/00018.png

20 0.89589405059814453 -0.050256360322237015 0.32363897562026978 0.30017656087875366 0.36751958727836609 -0.012044540606439114 0.039647955447435379 0 1/00015.png

21 0.92584860324859619 -0.032793056219816208 0.28354039788246155 0.24765670299530029 0.42196482419967651 -0.12789848446846008 0.075459100306034088 0 1/00019.png

22 0.95509964227676392 0.017828699201345444 0.23716212809085846 0.17669418454170227 0.4960024356842041 -0.22281686961650848 0.090509139001369476 0 1/00022.png

23 0.96867460012435913 0.031914085149765015 0.21853549778461456 0.1135488748550415 0.58390557765960693 -0.26192188262939453 0.12488150596618652 0 1/00025.png

