# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 200, mean observations per image: 0
1 0.3794863224029541 0.88918811082839966 0.23834261298179626 -0.092344090342521667 -1.0289568901062012 0.7285495400428772 0.61634933948516846 0 1/00000.png

2 0.38086605072021484 0.8946111798286438 0.21528498828411102 -0.090907923877239227 -1.0125102996826172 0.76867246627807617 0.60147744417190552 0 1/00001.png

3 0.42922788858413696 0.87944388389587402 0.17857486009597778 -0.10223957896232605 -0.96481287479400635 0.85966396331787109 0.56900489330291748 0 1/00004.png

4 0.42749488353729248 0.85779750347137451 0.24187323451042175 -0.15142327547073364 -0.8846392035484314 0.76757514476776123 0.73726069927215576 0 1/00006.png

5 0.43901941180229187 0.86621743440628052 0.20523789525032043 -0.12168231606483459 -0.94668149948120117 0.81923294067382812 0.62263494729995728 0 1/00005.png

6 0.39959806203842163 0.76022589206695557 0.46166375279426575 -0.22191113233566284 -0.66969943046569824 0.4780372679233551 1.0374438762664795 0 1/00011.png

7 0.41597035527229309 0.84617149829864502 0.28382104635238647 -0.17437903583049774 -0.83558434247970581 0.70866632461547852 0.82947355508804321 0 1/00007.png

8 0.41301289200782776 0.83480304479598999 0.31463837623596191 -0.18310342729091644 -0.81225556135177612 0.66239023208618164 0.86950737237930298 0 1/00008.png

9 0.40370425581932068 0.81291168928146362 0.36737838387489319 -0.20305325090885162 -0.75126898288726807 0.59197163581848145 0.94850450754165649 0 1/00009.png

10 0.41518032550811768 0.89012622833251953 0.16379190981388092 -0.092047125101089478 -0.970939040184021 0.87841677665710449 0.53674054145812988 0 1/00003.png

11 0.39702010154724121 0.72911447286605835 0.50943708419799805 -0.22636480629444122 -0.63256943225860596 0.41394028067588806 1.0749695301055908 0 1/00012.png

12 0.39514508843421936 0.89581751823425293 0.18326626718044281 -0.088231660425662994 -0.99496906995773315 0.83322089910507202 0.56233406066894531 0 1/00002.png

13 0.40084069967269897 0.78728163242340088 0.41661354899406433 -0.21435385942459106 -0.70744431018829346 0.52931225299835205 0.99974149465560913 0 1/00010.png

14 0.38611480593681335 0.70241165161132812 0.55511540174484253 -0.22221608459949493 -0.58752954006195068 0.32595124840736389 1.117219090461731 0 1/00013.png

15 0.326529860496521 0.69369465112686157 0.58453106880187988 -0.26549842953681946 -0.39933007955551147 0.24440142512321472 1.2231824398040771 0 1/00016.png

16 0.33456200361251831 0.68169200420379639 0.59577643871307373 -0.26156201958656311 -0.40877643227577209 0.25372064113616943 1.2180789709091187 0 1/00015.png

17 0.32419857382774353 0.71420419216156006 0.56425249576568604 -0.25773388147354126 -0.4186502993106842 0.22974258661270142 1.2159109115600586 0 1/00017.png

18 0.28852358460426331 0.83067739009857178 0.41588690876960754 -0.23187801241874695 -0.33062750101089478 0.24135592579841614 1.1674690246582031 0 1/00024.png

19 0.33528873324394226 0.7457582950592041 0.52420896291732788 -0.23797266185283661 -0.42891943454742432 0.22138923406600952 1.1799513101577759 0 1/00020.png

20 0.35756987333297729 0.68038064241409302 0.59250736236572266 -0.24116580188274384 -0.48071789741516113 0.26808995008468628 1.1815747022628784 0 1/00014.png

21 0.29776081442832947 0.8178030252456665 0.43868151307106018 -0.22381992638111115 -0.36871737241744995 0.22143395245075226 1.163060188293457 0 1/00023.png

22 0.32081952691078186 0.76981836557388306 0.49980202317237854 -0.23377837240695953 -0.40790694952011108 0.20638583600521088 1.1757478713989258 0 1/00021.png

23 0.32656183838844299 0.72393101453781128 0.55260777473449707 -0.2527962327003479 -0.4190656840801239 0.2225344330072403 1.2066965103149414 0 1/00018.png

24 0.29884609580039978 0.83020097017288208 0.41290870308876038 -0.22575148940086365 -0.31795895099639893 0.26522600650787354 1.1654016971588135 0 1/00025.png

25 0.30563861131668091 0.79677629470825195 0.47232216596603394 -0.22055433690547943 -0.40450310707092285 0.19313602149486542 1.1660840511322021 0 1/00022.png

26 0.30972519516944885 0.83266687393188477 0.40782713890075684 -0.21074455976486206 -0.32365626096725464 0.28459972143173218 1.1631379127502441 0 1/00026.png

27 0.33476567268371582 0.73082756996154785 0.54279178380966187 -0.24331091344356537 -0.4314194917678833 0.21991458535194397 1.1924858093261719 0 1/00019.png

28 0.30985116958618164 0.83528685569763184 0.40663152933120728 -0.20233358442783356 -0.31573653221130371 0.29030400514602661 1.1726335287094116 0 1/00027.png

29 0.31456765532493591 0.84877681732177734 0.4013558030128479 -0.13978026807308197 -0.38934475183486938 0.26242101192474365 1.1602510213851929 0 1/00030.png

30 0.31354546546936035 0.83813273906707764 0.40761801600456238 -0.181852787733078 -0.33433365821838379 0.27216583490371704 1.1770987510681152 0 1/00028.png

31 0.34857824444770813 0.87283229827880859 0.330523282289505 -0.086088679730892181 -0.47654068470001221 0.35212397575378418 1.0469127893447876 0 1/00032.png

32 0.33433884382247925 0.88789796829223633 0.30523321032524109 -0.081777095794677734 -0.44677278399467468 0.33670228719711304 1.0262527465820312 0 1/00033.png

33 0.32160660624504089 0.94023746252059937 0.11136279255151749 -0.011001171544194221 -0.32627785205841064 0.415933758020401 0.93965339660644531 0 1/00039.png

34 0.30059510469436646 0.84376466274261475 0.41604295372962952 -0.15688253939151764 -0.35000622272491455 0.23049268126487732 1.181465744972229 0 1/00029.png

35 0.33299398422241211 0.9391980767250061 0.083760641515254974 0.0024816992226988077 -0.27470341324806213 0.46150827407836914 0.97283560037612915 0 1/00042.png

36 0.33810010552406311 0.86514198780059814 0.35692858695983887 -0.099093958735466003 -0.47715359926223755 0.3271038830280304 1.0849742889404297 0 1/00031.png

37 0.33110034465789795 0.93818175792694092 0.10066644102334976 -0.0073446016758680344 -0.31613579392433167 0.43906882405281067 0.94234782457351685 0 1/00040.png

38 0.31275442242622375 0.90625613927841187 0.27106571197509766 -0.086068533360958099 -0.37383177876472473 0.3464294970035553 1.0055253505706787 0 1/00034.png

39 0.29737180471420288 0.9339754581451416 0.19083905220031738 -0.053293898701667786 -0.33457082509994507 0.33540323376655579 0.94429409503936768 0 1/00037.png

40 0.42780083417892456 0.90366643667221069 0.014915945939719677 0.012285265140235424 -0.044319778680801392 0.72955799102783203 0.80015289783477783 0 1/00049.png

41 0.33648601174354553 0.9377748966217041 0.085704334080219269 -0.0031839094590395689 -0.29257634282112122 0.45786339044570923 0.95711594820022583 0 1/00041.png

42 0.40194767713546753 0.91432821750640869 0.031874202191829681 0.037761829793453217 -0.19954875111579895 0.64443641901016235 0.88836824893951416 0 1/00046.png

43 0.48651522397994995 0.87182897329330444 0.055513925850391388 0.01163675170391798 -0.015951111912727356 0.76033568382263184 0.59889596700668335 0 1/00052.png

44 0.3108544647693634 0.93711584806442261 0.15508060157299042 -0.033665791153907776 -0.33787420392036438 0.37228521704673767 0.93382447957992554 0 1/00038.png

45 0.38057780265808105 0.92277467250823975 0.055852741003036499 0.022975651547312737 -0.24928842484951019 0.59779202938079834 0.93448090553283691 0 1/00044.png

46 0.39690005779266357 0.91682463884353638 0.033759124577045441 0.027627274394035339 -0.10074995458126068 0.67329776287078857 0.87014073133468628 0 1/00048.png

47 0.3529418408870697 0.93261569738388062 0.073378473520278931 0.016605207696557045 -0.28288406133651733 0.51464605331420898 0.96017438173294067 0 1/00043.png

48 0.30403566360473633 0.92148220539093018 0.22880654036998749 -0.07797667384147644 -0.33501344919204712 0.34128841757774353 0.95635253190994263 0 1/00036.png

49 0.30944493412971497 0.91409242153167725 0.24523365497589111 -0.092407986521720886 -0.33688706159591675 0.35684889554977417 0.97568857669830322 0 1/00035.png

50 0.39603009819984436 0.9168059229850769 0.034133508801460266 0.03823583573102951 -0.14901179075241089 0.6505352258682251 0.88271814584732056 0 1/00047.png

51 0.49131298065185547 0.86992526054382324 0.0099636577069759369 0.041741527616977692 -0.049814596772193909 0.77678579092025757 0.62101566791534424 0 1/00051.png

52 0.40132424235343933 0.91440033912658691 0.042395669966936111 0.031834360212087631 -0.23202100396156311 0.6374930739402771 0.89986526966094971 0 1/00045.png

