# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 200, mean observations per image: 0
1 0.999642014503479 -0.0026584451552480459 0.01484887208789587 -0.022097233682870865 -0.24440693855285645 0.018739527091383934 -0.017566736787557602 0 1/00001.png

2 0.9953693151473999 -0.071688562631607056 0.063134908676147461 -0.010706002824008465 -0.10021278262138367 -0.087584942579269409 0.2228483259677887 0 1/00006.png

3 0.99663954973220825 -0.06105533242225647 0.0020830256398767233 -0.054566804319620132 -0.22315163910388947 -0.02763335220515728 0.10901030898094177 0 1/00004.png

4 0.99698430299758911 -0.040226392447948456 -0.010577182285487652 -0.065515071153640747 -0.24404026567935944 0.0067222784273326397 0.046002611517906189 0 1/00003.png

5 0.99965572357177734 0.00013147277059033513 0.026201782748103142 -0.001369476318359375 -0.24460247159004211 0.020798411220312119 -0.02354881726205349 0 1/00000.png

6 0.98921537399291992 -0.065857142210006714 0.12168373167514801 0.048050649464130402 0.012602320872247219 -0.097414962947368622 0.25122615694999695 0 1/00008.png

7 0.99663299322128296 -0.072382248938083649 0.022607199847698212 -0.031184086576104164 -0.1770317405462265 -0.057434991002082825 0.16963563859462738 0 1/00005.png

8 0.99855363368988037 -0.017546987161040306 -0.003128142561763525 -0.050724375993013382 -0.24867786467075348 0.019021302461624146 0.0031890394166111946 0 1/00002.png

9 0.98046612739562988 -0.066277541220188141 0.16030707955360413 0.092709340155124664 0.097896367311477661 -0.096801914274692535 0.25169068574905396 0 1/00009.png

10 0.90098065137863159 -0.06620430201292038 0.30051004886627197 0.30585050582885742 0.34547999501228333 -0.048066075891256332 0.1890457421541214 0 1/00014.png

11 0.9685940146446228 -0.069568030536174774 0.19403465092182159 0.13905541598796844 0.15734951198101044 -0.082262679934501648 0.24680380523204803 0 1/00010.png

12 0.92067688703536987 -0.081559516489505768 0.26196900010108948 0.2776225209236145 0.30801638960838318 -0.044111277908086777 0.2073051780462265 0 1/00013.png

13 0.99237167835235596 -0.065490275621414185 0.10231176763772964 0.021018778905272484 -0.037208378314971924 -0.092493683099746704 0.24853333830833435 0 1/00007.png

14 0.90096044540405273 -0.041400961577892303 0.32510855793952942 0.28435993194580078 0.34682261943817139 -0.11690225452184677 0.18580284714698792 0 1/00016.png

15 0.95543009042739868 -0.079371906816959381 0.21838633716106415 0.18210114538669586 0.21543368697166443 -0.065868698060512543 0.23281131684780121 0 1/00011.png

16 0.89568936824798584 -0.0505068339407444 0.32555276155471802 0.29867199063301086 0.34997373819351196 -0.080558449029922485 0.1816907525062561 0 1/00015.png

17 0.93828690052032471 -0.08505808562040329 0.24366293847560883 0.23024177551269531 0.25874057412147522 -0.048490453511476517 0.22071616351604462 0 1/00012.png

18 0.93449020385742188 -0.028920883312821388 0.27144435048103333 0.22849427163600922 0.4373629093170166 -0.25018870830535889 0.22442705929279327 0 1/00020.png

19 0.96650952100753784 0.036604832857847214 0.22894158959388733 0.11002350598573685 0.53785425424575806 -0.38034778833389282 0.22955116629600525 0 1/00024.png

20 0.96303999423980713 0.029598576948046684 0.23042479157447815 0.1363169401884079 0.51791274547576904 -0.35682070255279541 0.22615964710712433 0 1/00023.png

21 0.92570102214813232 -0.033623505383729935 0.28558570146560669 0.2457394003868103 0.40536803007125854 -0.21981276571750641 0.21482755243778229 0 1/00019.png

22 0.94426649808883667 -0.0069479085505008698 0.26057034730911255 0.20103619992733002 0.46187832951545715 -0.29647532105445862 0.21812130510807037 0 1/00021.png

23 0.97441291809082031 0.02587435394525528 0.19270762801170349 0.11275540292263031 0.69248604774475098 -0.31271868944168091 0.3336944580078125 0 1/00027.png

24 0.91920310258865356 -0.029120234772562981 0.30077499151229858 0.25249183177947998 0.37217992544174194 -0.19693483412265778 0.20329315960407257 0 1/00018.png

25 0.97271043062210083 0.023492554202675819 0.20225284993648529 0.11124928295612335 0.65017533302307129 -0.33569511771202087 0.3025381863117218 0 1/00026.png

26 0.91334247589111328 -0.031435038894414902 0.30833616852760315 0.26409482955932617 0.35034427046775818 -0.1628296822309494 0.19978269934654236 0 1/00017.png

27 0.96867895126342773 0.030756574124097824 0.2206074595451355 0.10976057499647141 0.59295910596847534 -0.3584199845790863 0.25680172443389893 0 1/00025.png

28 0.9549105167388916 0.016558486968278885 0.23979879915714264 0.17426499724388123 0.48563531041145325 -0.32675686478614807 0.21760120987892151 0 1/00022.png

29 0.98186182975769043 0.042240619659423828 0.13163308799266815 0.12975220382213593 0.77192467451095581 -0.25133651494979858 0.4341178834438324 0 1/00030.png

30 0.97669327259063721 0.032471995800733566 0.17370800673961639 0.12182524055242538 0.73231428861618042 -0.29840564727783203 0.37865042686462402 0 1/00028.png

31 0.97702908515930176 0.049468901008367538 0.15684211254119873 0.13552644848823547 0.76593035459518433 -0.26971590518951416 0.39034789800643921 0 1/00029.png

32 0.99703913927078247 0.066696919500827789 0.033121269196271896 0.019170735031366348 0.85939013957977295 -0.3945658802986145 0.40393942594528198 0 1/00034.png

33 0.99708831310272217 0.070459365844726562 0.028147449716925621 -0.0076300422661006451 0.87149596214294434 -0.45079910755157471 0.3586944043636322 0 1/00035.png

34 0.99633663892745972 0.048029199242591858 0.038035046309232712 0.059664212167263031 0.8088761568069458 -0.33530747890472412 0.47123262286186218 0 1/00033.png

35 0.9919658899307251 0.084613442420959473 -0.061071451753377914 -0.0715155228972435 0.90618813037872314 -0.60197842121124268 0.50850951671600342 0 1/00038.png

36 0.98364466428756714 0.060909021645784378 -0.11985881626605988 -0.11986277252435684 0.93638217449188232 -0.66294896602630615 0.75924229621887207 0 1/00041.png

37 0.99433815479278564 0.091770365834236145 -0.023994231596589088 -0.047897610813379288 0.90222537517547607 -0.56298500299453735 0.4052964448928833 0 1/00037.png

38 0.9965319037437439 0.08045969158411026 0.009287545457482338 -0.019082089886069298 0.89202785491943359 -0.49031299352645874 0.35891801118850708 0 1/00036.png

39 0.98079514503479004 0.050802309066057205 -0.14387518167495728 -0.12149032205343246 0.97560006380081177 -0.6046103835105896 0.87455880641937256 0 1/00043.png

40 0.99135434627532959 0.033472895622253418 0.071763515472412109 0.10462354868650436 0.75680971145629883 -0.24018549919128418 0.49476063251495361 0 1/00031.png

41 0.98251640796661377 0.069009602069854736 -0.12400244921445847 -0.1205095574259758 0.97481220960617065 -0.64698594808578491 0.78818446397781372 0 1/00042.png

42 0.99484008550643921 0.026679487898945808 0.051090031862258911 0.083493329584598541 0.78096151351928711 -0.27761632204055786 0.50463712215423584 0 1/00032.png

43 0.97135728597640991 0.0024000550620257854 -0.19018897414207458 -0.14243394136428833 1.0648185014724731 -0.53907126188278198 1.0192853212356567 0 1/00046.png

44 0.98690313100814819 0.074286729097366333 -0.1010318398475647 -0.10147035121917725 0.91064119338989258 -0.64681142568588257 0.64658010005950928 0 1/00039.png

45 0.96999835968017578 -0.029909804463386536 -0.1781000941991806 -0.16275429725646973 1.2191723585128784 -0.49082645773887634 0.92207843065261841 0 1/00049.png

46 0.97211658954620361 0.010066227056086063 -0.18604066967964172 -0.14239691197872162 1.1509218215942383 -0.51634740829467773 0.98446154594421387 0 1/00047.png

47 0.9779239296913147 0.022943684831261635 -0.16184771060943604 -0.13016818463802338 1.0085976123809814 -0.54527103900909424 0.95650964975357056 0 1/00044.png

48 0.97324389219284058 0.0058844364248216152 -0.17726987600326538 -0.14607188105583191 1.2066922187805176 -0.49303722381591797 0.93962544202804565 0 1/00048.png

49 0.98568546772003174 0.069645553827285767 -0.10893131047487259 -0.10820101201534271 0.91791987419128418 -0.64479386806488037 0.69410359859466553 0 1/00040.png

