# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 573, mean observations per image: 0
1 0.46045878529548645 0.86982065439224243 0.15646584331989288 -0.083115696907043457 -1.4082183837890625 1.32767653465271 0.50298047065734863 0 1/00007.png

2 0.44285982847213745 0.87386876344680786 0.18352122604846954 -0.080922797322273254 -1.446800708770752 1.251068115234375 0.56081598997116089 0 1/00004.png

3 0.46478047966957092 0.86854332685470581 0.15094032883644104 -0.082635477185249329 -1.4010465145111084 1.3438801765441895 0.49067395925521851 0 1/00008.png

4 0.43197011947631836 0.87118440866470337 0.21754433214664459 -0.084344886243343353 -1.486385703086853 1.169227123260498 0.6207159161567688 0 1/00001.png

5 0.4534306526184082 0.87220543622970581 0.16487674415111542 -0.080461397767066956 -1.4283477067947388 1.2996649742126465 0.52058476209640503 0 1/00006.png

6 0.44566932320594788 0.87472307682037354 0.17279492318630219 -0.079876340925693512 -1.4311730861663818 1.2800309658050537 0.53577518463134766 0 1/00005.png

7 0.46884366869926453 0.83959382772445679 0.22965431213378906 -0.15008914470672607 -1.2825745344161987 1.2215124368667603 0.91357225179672241 0 1/00018.png

8 0.43416005373001099 0.87279808521270752 0.20701874792575836 -0.082895450294017792 -1.4805160760879517 1.1890702247619629 0.61243772506713867 0 1/00002.png

9 0.48432058095932007 0.84271681308746338 0.20260375738143921 -0.11922059953212738 -1.3512458801269531 1.2536039352416992 0.71532422304153442 0 1/00016.png

10 0.46183988451957703 0.83725416660308838 0.24422430992126465 -0.16144299507141113 -1.2580783367156982 1.19590163230896 0.9783627986907959 0 1/00019.png

11 0.43680039048194885 0.87371528148651123 0.19701284170150757 -0.083743900060653687 -1.4628335237503052 1.2185225486755371 0.59423977136611938 0 1/00003.png

12 0.48417291045188904 0.85419660806655884 0.16335420310497284 -0.096125490963459015 -1.3776142597198486 1.3275821208953857 0.54491889476776123 0 1/00012.png

13 0.48743942379951477 0.84476208686828613 0.19091065227985382 -0.11105398088693619 -1.3657072782516479 1.2730982303619385 0.658133864402771 0 1/00015.png

14 0.48656463623046875 0.84818559885025024 0.18134509027004242 -0.10464205592870712 -1.3688998222351074 1.2909674644470215 0.61437541246414185 0 1/00014.png

15 0.47942471504211426 0.84084564447402954 0.21431806683540344 -0.13114216923713684 -1.318783164024353 1.2366580963134766 0.81618469953536987 0 1/00017.png

16 0.47981655597686768 0.85867071151733398 0.15482820570468903 -0.092135444283485413 -1.3809325695037842 1.3479459285736084 0.51654917001724243 0 1/00011.png

17 0.45514440536499023 0.82401812076568604 0.28553935885429382 -0.17973554134368896 -1.1969711780548096 1.1094470024108887 1.0963691473007202 0 1/00022.png

18 0.4842502772808075 0.85168379545211792 0.17352397739887238 -0.10012836009263992 -1.3819178342819214 1.307049036026001 0.58327645063400269 0 1/00013.png

19 0.47367924451828003 0.86398935317993164 0.14789426326751709 -0.085309021174907684 -1.3875430822372437 1.3549244403839111 0.47271120548248291 0 1/00009.png

20 0.45825421810150146 0.83425945043563843 0.25801244378089905 -0.1656617671251297 -1.2504572868347168 1.1614232063293457 0.98766255378723145 0 1/00020.png

21 0.47686934471130371 0.86150532960891724 0.15029220283031464 -0.088410764932632446 -1.3845736980438232 1.3548053503036499 0.49290204048156738 0 1/00010.png

22 0.45217406749725342 0.80955559015274048 0.32046183943748474 -0.19355238974094391 -1.1713147163391113 1.0480417013168335 1.1853675842285156 0 1/00024.png

23 0.4374593198299408 0.78493583202362061 0.37981906533241272 -0.21964211761951447 -1.0725672245025635 0.94205915927886963 1.3506128787994385 0 1/00027.png

24 0.45356771349906921 0.81868487596511841 0.30019599199295044 -0.18415732681751251 -1.1877479553222656 1.0794332027435303 1.1379175186157227 0 1/00023.png

25 0.45602545142173767 0.82939827442169189 0.27090758085250854 -0.17535205185413361 -1.2364754676818848 1.1450822353363037 1.0239919424057007 0 1/00021.png

26 0.44092836976051331 0.79803377389907837 0.35393938422203064 -0.20844943821430206 -1.0994240045547485 0.981109619140625 1.3004345893859863 0 1/00026.png

27 0.44737011194229126 0.8042755126953125 0.33547106385231018 -0.20114701986312866 -1.1322963237762451 1.0193287134170532 1.2474873065948486 0 1/00025.png

28 0.43729245662689209 0.77747660875320435 0.39320361614227295 -0.22292686998844147 -1.0502883195877075 0.92174291610717773 1.3732459545135498 0 1/00028.png

29 0.43214121460914612 0.77376765012741089 0.40516862273216248 -0.22444598376750946 -1.036201000213623 0.88995480537414551 1.4061143398284912 0 1/00029.png

30 0.42929157614707947 0.76092416048049927 0.42781087756156921 -0.23169173300266266 -1.013974666595459 0.85422563552856445 1.4439427852630615 0 1/00030.png

31 0.4261208176612854 0.74510198831558228 0.45376193523406982 -0.23946660757064819 -0.97597247362136841 0.81333965063095093 1.4974870681762695 0 1/00032.png

32 0.32677745819091797 0.67768400907516479 0.59571528434753418 -0.28121909499168396 -0.545967698097229 0.46120893955230713 1.8668090105056763 0 1/00044.png

33 0.42104342579841614 0.73189771175384521 0.47629249095916748 -0.24534378945827484 -0.94601213932037354 0.77369987964630127 1.536742091178894 0 1/00033.png

34 0.37272068858146667 0.67711973190307617 0.58036452531814575 -0.25644707679748535 -0.72789913415908813 0.51643514633178711 1.7511342763900757 0 1/00040.png

35 0.41383394598960876 0.70586907863616943 0.52123409509658813 -0.24249821901321411 -0.89991074800491333 0.66499251127243042 1.6057643890380859 0 1/00036.png

36 0.42978712916374207 0.75124078989028931 0.44086158275604248 -0.23782643675804138 -0.99203908443450928 0.84172505140304565 1.4697710275650024 0 1/00031.png

37 0.3969980776309967 0.69055002927780151 0.55329751968383789 -0.24371087551116943 -0.83967339992523193 0.5784875750541687 1.6766575574874878 0 1/00038.png

38 0.34241542220115662 0.66861355304718018 0.60072213411331177 -0.27356991171836853 -0.59918951988220215 0.47308439016342163 1.8370531797409058 0 1/00042.png

39 0.35843753814697266 0.67127311229705811 0.59213763475418091 -0.26511895656585693 -0.66167795658111572 0.48976123332977295 1.7838121652603149 0 1/00041.png

40 0.40572753548622131 0.70055180788040161 0.53498572111129761 -0.24166640639305115 -0.87790405750274658 0.62292033433914185 1.6372102499008179 0 1/00037.png

41 0.41933232545852661 0.71524381637573242 0.50232279300689697 -0.24547609686851501 -0.9142230749130249 0.71869325637817383 1.5721912384033203 0 1/00035.png

42 0.31949591636657715 0.68478292226791382 0.59099584817886353 -0.28234466910362244 -0.53165805339813232 0.45195236802101135 1.8823933601379395 0 1/00045.png

43 0.42029792070388794 0.72305649518966675 0.48903685808181763 -0.24775385856628418 -0.92518484592437744 0.7523840069770813 1.5575369596481323 0 1/00034.png

44 0.31594586372375488 0.69891536235809326 0.57809680700302124 -0.27838769555091858 -0.54567223787307739 0.43382430076599121 1.8732843399047852 0 1/00047.png

45 0.31571337580680847 0.70700317621231079 0.57082325220108032 -0.27318930625915527 -0.56107443571090698 0.42168799042701721 1.8674827814102173 0 1/00048.png

46 0.3863329291343689 0.67956006526947021 0.57091999053955078 -0.25098878145217896 -0.78473496437072754 0.54638946056365967 1.7142657041549683 0 1/00039.png

47 0.31579023599624634 0.69191884994506836 0.58556371927261353 -0.28042808175086975 -0.53374361991882324 0.44115787744522095 1.8855080604553223 0 1/00046.png

48 0.33362612128257751 0.67287677526473999 0.59908401966094971 -0.27754053473472595 -0.56815224885940552 0.46443545818328857 1.8549559116363525 0 1/00043.png

49 0.3160099983215332 0.71266204118728638 0.56402522325515747 -0.27226081490516663 -0.56809413433074951 0.41924905776977539 1.8662617206573486 0 1/00049.png

50 0.31473582983016968 0.71989345550537109 0.55696094036102295 -0.26923835277557373 -0.56432867050170898 0.4092375636100769 1.8649698495864868 0 1/00051.png

51 0.31654968857765198 0.71607351303100586 0.55916184186935425 -0.27271416783332825 -0.56654644012451172 0.41809165477752686 1.8605759143829346 0 1/00050.png

52 0.32784652709960938 0.72701257467269897 0.54395681619644165 -0.26092210412025452 -0.58547323942184448 0.40409785509109497 1.8218796253204346 0 1/00055.png

53 0.31805896759033203 0.7221217155456543 0.55304485559463501 -0.26743227243423462 -0.56867134571075439 0.40604358911514282 1.850193977355957 0 1/00052.png

54 0.32226935029029846 0.72052967548370361 0.55212432146072388 -0.26858550310134888 -0.57101303339004517 0.40877103805541992 1.836370587348938 0 1/00053.png

55 0.32616442441940308 0.72420895099639893 0.54798895120620728 -0.26238587498664856 -0.58388876914978027 0.40506404638290405 1.8311835527420044 0 1/00054.png

56 0.32571059465408325 0.73269945383071899 0.53844541311264038 -0.25911512970924377 -0.581451416015625 0.39943671226501465 1.814771294593811 0 1/00056.png

57 0.32415217161178589 0.75168490409851074 0.51643294095993042 -0.25138047337532043 -0.58114606142044067 0.3962700366973877 1.7905101776123047 0 1/00059.png

58 0.32597589492797852 0.7435188889503479 0.52638512849807739 -0.25266185402870178 -0.58413159847259521 0.39979350566864014 1.8055098056793213 0 1/00058.png

59 0.31096073985099792 0.76804918050765991 0.50232791900634766 -0.24712468683719635 -0.5550352931022644 0.37379437685012817 1.7965407371520996 0 1/00061.png

60 0.30262574553489685 0.78787630796432495 0.48113334178924561 -0.23702163994312286 -0.5609060525894165 0.35641592741012573 1.7763347625732422 0 1/00063.png

61 0.29359707236289978 0.81351017951965332 0.43821811676025391 -0.24488116800785065 -0.49250099062919617 0.41495946049690247 1.7656309604644775 0 1/00067.png

62 0.31918269395828247 0.7604600191116333 0.50579309463500977 -0.25297483801841736 -0.56403601169586182 0.40057671070098877 1.7900024652481079 0 1/00060.png

63 0.32821914553642273 0.73753464221954346 0.531524658203125 -0.25650769472122192 -0.58306986093521118 0.40780508518218994 1.804234504699707 0 1/00057.png

64 0.28790444135665894 0.82060897350311279 0.42700383067131042 -0.24774910509586334 -0.46068614721298218 0.42929458618164062 1.7777045965194702 0 1/00068.png

65 0.29508876800537109 0.80902761220932007 0.44963854551315308 -0.23711192607879639 -0.52630031108856201 0.3872617781162262 1.7634463310241699 0 1/00066.png

66 0.29076865315437317 0.82821112871170044 0.4089927077293396 -0.24948935210704803 -0.41467958688735962 0.48106059432029724 1.7738194465637207 0 1/00071.png

67 0.29714423418045044 0.80074387788772583 0.46372070908546448 -0.23553721606731415 -0.54189634323120117 0.36746665835380554 1.7712700366973877 0 1/00065.png

68 0.30713924765586853 0.77694576978683472 0.49340161681175232 -0.24202413856983185 -0.5600278377532959 0.35929140448570251 1.7852990627288818 0 1/00062.png

69 0.30068609118461609 0.79363775253295898 0.47334212064743042 -0.23595409095287323 -0.55274283885955811 0.36167532205581665 1.7711966037750244 0 1/00064.png

70 0.2834269106388092 0.82815778255462646 0.41336336731910706 -0.25090742111206055 -0.43572178483009338 0.44652295112609863 1.7750318050384521 0 1/00069.png

71 0.30475407838821411 0.82899415493011475 0.40757152438163757 -0.23190321028232574 -0.41968762874603271 0.51602005958557129 1.7708131074905396 0 1/00075.png

72 0.30878835916519165 0.83081251382827759 0.40676045417785645 -0.22123794257640839 -0.4119759202003479 0.5283624529838562 1.7791101932525635 0 1/00078.png

73 0.30275219678878784 0.82814443111419678 0.40947374701499939 -0.23419888317584991 -0.42650824785232544 0.50250017642974854 1.7645150423049927 0 1/00074.png

74 0.28871828317642212 0.82867652177810669 0.40813168883323669 -0.25172522664070129 -0.42386168241500854 0.47254431247711182 1.7697658538818359 0 1/00070.png

75 0.30650633573532104 0.83043402433395386 0.40643325448036194 -0.22637411952018738 -0.40868523716926575 0.52664482593536377 1.7797603607177734 0 1/00077.png

76 0.3035481870174408 0.8365863561630249 0.41114675998687744 -0.19733263552188873 -0.43558380007743835 0.4871084988117218 1.7981383800506592 0 1/00081.png

77 0.29748213291168213 0.82908320426940918 0.41041243076324463 -0.23598101735115051 -0.42595478892326355 0.48560023307800293 1.7694847583770752 0 1/00073.png

78 0.30763015151023865 0.8284987211227417 0.4081706702709198 -0.2288019210100174 -0.41495603322982788 0.52172112464904785 1.7721689939498901 0 1/00076.png

79 0.29458460211753845 0.82752227783203125 0.41202875971794128 -0.24219650030136108 -0.41959652304649353 0.48130390048027039 1.771984338760376 0 1/00072.png

80 0.30892670154571533 0.83141297101974487 0.40779605507850647 -0.2168392688035965 -0.41345590353012085 0.52775907516479492 1.7858870029449463 0 1/00079.png

81 0.29614201188087463 0.83882433176040649 0.41982892155647278 -0.18004804849624634 -0.45388484001159668 0.43151843547821045 1.7968804836273193 0 1/00083.png

82 0.30821713805198669 0.83369112014770508 0.40745183825492859 -0.20962898433208466 -0.42082446813583374 0.51964020729064941 1.7892980575561523 0 1/00080.png

83 0.29822292923927307 0.83806830644607544 0.41691964864730835 -0.186769038438797 -0.44648182392120361 0.44875240325927734 1.7993922233581543 0 1/00082.png

84 0.29633215069770813 0.84013265371322632 0.41965490579605103 -0.1739373505115509 -0.46157377958297729 0.43021088838577271 1.7944725751876831 0 1/00084.png

85 0.29733100533485413 0.84237003326416016 0.41621115803718567 -0.16963291168212891 -0.47314050793647766 0.43817877769470215 1.7857331037521362 0 1/00085.png

86 0.34085214138031006 0.86052882671356201 0.36161914467811584 -0.11198925971984863 -0.66530954837799072 0.5782439112663269 1.630154013633728 0 1/00090.png

87 0.35228109359741211 0.86119943857192993 0.35039231181144714 -0.10704554617404938 -0.68273508548736572 0.61508697271347046 1.5961459875106812 0 1/00091.png

88 0.30418112874031067 0.84321874380111694 0.41193568706512451 -0.16359987854957581 -0.49556922912597656 0.46467292308807373 1.7733027935028076 0 1/00086.png

89 0.32574087381362915 0.88728928565979004 0.31326895952224731 -0.092049084603786469 -0.62099319696426392 0.57391601800918579 1.5555533170700073 0 1/00095.png

90 0.33824661374092102 0.87335741519927979 0.33417409658432007 -0.10565857589244843 -0.63354170322418213 0.60226976871490479 1.5864452123641968 0 1/00093.png

91 0.31903126835823059 0.85261040925979614 0.39044868946075439 -0.13720226287841797 -0.57996368408203125 0.50778305530548096 1.7181177139282227 0 1/00088.png

92 0.30828437209129333 0.84697777032852173 0.40504607558250427 -0.15338549017906189 -0.52376902103424072 0.47552922368049622 1.7633936405181885 0 1/00087.png

93 0.34421369433403015 0.86891961097717285 0.34016871452331543 -0.10383140295743942 -0.65774798393249512 0.60705012083053589 1.5887949466705322 0 1/00092.png

94 0.3294563889503479 0.855418860912323 0.37763711810112 -0.13079485297203064 -0.60598009824752808 0.54549920558929443 1.686898946762085 0 1/00089.png

95 0.31539756059646606 0.90011608600616455 0.28668144345283508 -0.090161800384521484 -0.58196842670440674 0.57527256011962891 1.5215376615524292 0 1/00097.png

96 0.30632761120796204 0.90584278106689453 0.27047830820083618 -0.11159633100032806 -0.47625058889389038 0.59689128398895264 1.5182960033416748 0 1/00099.png

97 0.34025147557258606 0.87767112255096436 0.32171502709388733 -0.10208779573440552 -0.62143683433532715 0.61595159769058228 1.5577869415283203 0 1/00094.png

98 0.32511672377586365 0.89365994930267334 0.29592347145080566 -0.090001396834850311 -0.60559982061386108 0.58698999881744385 1.5186854600906372 0 1/00096.png

99 0.30481532216072083 0.91018569469451904 0.25871208310127258 -0.10824856907129288 -0.46177345514297485 0.59446209669113159 1.4838166236877441 0 1/00100.png

100 0.31208643317222595 0.91088992357254028 0.24841058254241943 -0.10570652782917023 -0.46121767163276672 0.61700630187988281 1.4622752666473389 0 1/00101.png

101 0.31530508399009705 0.90097123384475708 0.27814534306526184 -0.1070922315120697 -0.50679713487625122 0.60423886775970459 1.5109046697616577 0 1/00098.png

102 0.30384820699691772 0.91905295848846436 0.23397886753082275 -0.09094991534948349 -0.45936140418052673 0.58626556396484375 1.4360412359237671 0 1/00104.png

103 0.30672550201416016 0.91474413871765137 0.24337416887283325 -0.099658146500587463 -0.46167373657226562 0.60138064622879028 1.4589544534683228 0 1/00102.png

104 0.30010220408439636 0.91793084144592285 0.24137720465660095 -0.095282427966594696 -0.46077072620391846 0.58044552803039551 1.4523329734802246 0 1/00103.png

105 0.29480451345443726 0.93490326404571533 0.18862606585025787 -0.058875802904367447 -0.45838406682014465 0.57349258661270142 1.4120408296585083 0 1/00108.png

106 0.29410973191261292 0.9283033013343811 0.21498562395572662 -0.074387840926647186 -0.4598967432975769 0.55865192413330078 1.4211065769195557 0 1/00106.png

107 0.31104400753974915 0.9332316517829895 0.1719629317522049 -0.052525948733091354 -0.45659786462783813 0.62589561939239502 1.3950401544570923 0 1/00109.png

108 0.29094463586807251 0.92698711156845093 0.22298341989517212 -0.079528115689754486 -0.45739871263504028 0.55039578676223755 1.4346601963043213 0 1/00105.png

